,Gender,Victim_Race,Victim_Age,Incident_Month,Inc_YR,Week_day,Precipitating_event,Victim_Offender_Relationship_1,date,County
4740,Male,Black,34,3.0,2022.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-03-20 00:00:00,Los Angeles County
4741,Female,Black,25,3.0,2022.0,Sunday,Domestic Violence (1992) (Revised June 2023), Girlfriend/Ex-Girlfriend,2022-03-27 00:00:00,Los Angeles County
4742,Male,Black,20,4.0,2022.0,Friday,Drive-by Shooting (unspecified) (1996),Stranger,2022-04-08 00:00:00,Los Angeles County
4743,Male,Black,54,4.0,2022.0,Saturday,Other arguments (revenge),Unable to determine relationship,2022-04-09 00:00:00,Los Angeles County
4744,Male,Black,39,4.0,2022.0,Saturday,Other arguments (revenge),Unable to determine relationship,2022-04-16 00:00:00,Los Angeles County
4745,Male,Black,Birth to one week,1.0,2022.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Son,2022-01-28 00:00:00,Los Angeles County
4746,Male,Hispanic,16,6.0,2022.0,Saturday,Drive-by Shooting (unspecified) (1996),Unable to determine relationship,2022-06-04 00:00:00,Los Angeles County
4747,Male,Black,16,10.0,2022.0,Monday,Drive-by Shooting (unspecified) (1996),Unable to determine relationship,2022-10-17 00:00:00,Los Angeles County
4748,Female,Black,25,11.0,2022.0,Thursday,Other arguments (revenge),Neighbor,2022-11-24 00:00:00,Los Angeles County
4749,Female,Black,One week to 12 months,12.0,2022.0,Sunday,Child abuse,Daughter,2022-12-04 00:00:00,Los Angeles County
4750,Male,Hispanic,56,4.0,2022.0,Sunday,All - suspected felony type,Unable to determine relationship,2022-04-03 00:00:00,Los Angeles County
4751,Male,Hispanic,32,10.0,2022.0,Saturday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-10-01 00:00:00,Los Angeles County
4752,Male,Hispanic,34,11.0,2022.0,Friday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-11-04 00:00:00,Los Angeles County
4753,Male,Hispanic,40,1.0,2022.0,Sunday,Other arguments (revenge),Stranger,2022-01-02 00:00:00,Los Angeles County
4754,Male,Hispanic,39,1.0,2022.0,Sunday,Other arguments (revenge),Stranger,2022-01-16 00:00:00,Los Angeles County
4755,Female,Black,54,1.0,2022.0,Tuesday,Other arguments (revenge),Mother,2022-01-18 00:00:00,Los Angeles County
4756,Male,Hispanic,30,1.0,2022.0,Saturday,Other arguments (revenge),Stranger,2022-01-29 00:00:00,Los Angeles County
4757,Male,Black,42,1.0,2022.0,Sunday,Argument over money or property (revenge over money or property),Unable to determine relationship,2022-01-30 00:00:00,Los Angeles County
4758,Male,Black,31,2.0,2022.0,Thursday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2022-02-03 00:00:00,Los Angeles County
4759,Male,Black,One week to 12 months,2.0,2022.0,Wednesday,Child abuse,Son,2022-02-09 00:00:00,Los Angeles County
4760,Male,Black,33,2.0,2022.0,Thursday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-02-10 00:00:00,Los Angeles County
4761,Male,Hispanic,22,2.0,2022.0,Saturday,Drive-by Shooting (unspecified) (1996),Stranger,2022-02-12 00:00:00,Los Angeles County
4762,Male,Hispanic,41,2.0,2022.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2022-02-22 00:00:00,Los Angeles County
4763,Male,White,33,3.0,2022.0,Monday,Other arguments (revenge),Stranger,2022-03-07 00:00:00,Los Angeles County
4764,Female,Hispanic,28,3.0,2022.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-03-13 00:00:00,Los Angeles County
4765,Female,Black,35,3.0,2022.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Acquaintance,2022-03-29 00:00:00,Los Angeles County
4766,Male,Black,24,3.0,2022.0,Tuesday,Other arguments (revenge),Stranger,2022-03-29 00:00:00,Los Angeles County
4767,Male,Black,46,4.0,2022.0,Saturday,Other arguments (revenge),Stranger,2022-04-02 00:00:00,Los Angeles County
4768,Male,Black,15,4.0,2022.0,Saturday,Other arguments (revenge),Stranger,2022-04-16 00:00:00,Los Angeles County
4769,Male,White,27,4.0,2022.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-04-20 00:00:00,Los Angeles County
4770,Male,Black,47,4.0,2022.0,Saturday,"Gang killing(s) (street gangs, motorcycle gangs)",Stranger,2022-04-23 00:00:00,Los Angeles County
4771,Male,Hispanic,74,5.0,2022.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Father,2022-05-06 00:00:00,Los Angeles County
4772,Male,Black,24,6.0,2022.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2022-06-04 00:00:00,Los Angeles County
4773,Male,Hispanic,26,6.0,2022.0,Wednesday,"Gang killing(s) (street gangs, motorcycle gangs)",Stranger,2022-06-15 00:00:00,Los Angeles County
4774,Male,Pacific Islander,30,6.0,2022.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-06-20 00:00:00,Los Angeles County
4775,Female,Hispanic,31,7.0,2022.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2022-07-16 00:00:00,Los Angeles County
4776,Male,Hispanic,37,7.0,2022.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-07-19 00:00:00,Los Angeles County
4777,Male,Hispanic,43,7.0,2022.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2022-07-24 00:00:00,Los Angeles County
4778,Male,Hispanic,33,7.0,2022.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-07-29 00:00:00,Los Angeles County
4779,Male,Black,19,8.0,2022.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2022-08-05 00:00:00,Los Angeles County
4780,Male,Black,48,8.0,2022.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-08-21 00:00:00,Los Angeles County
4781,Male,Black,30,1.0,2022.0,Monday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-01-31 00:00:00,Los Angeles County
4782,Male,Hispanic,12,2.0,2022.0,Sunday,"Gang killing(s) (street gangs, motorcycle gangs)",Stranger,2022-02-06 00:00:00,Los Angeles County
4783,Male,Hispanic,35,2.0,2022.0,Monday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-02-07 00:00:00,Los Angeles County
4784,Male,Hispanic,38,3.0,2022.0,Thursday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-03-31 00:00:00,Los Angeles County
4785,Male,Black,19,5.0,2022.0,Tuesday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-05-17 00:00:00,Los Angeles County
4786,Male,Hispanic,23,6.0,2022.0,Sunday,"Gang killing(s) (street gangs, motorcycle gangs)",Stranger,2022-06-05 00:00:00,Los Angeles County
4787,Male,Black,52,8.0,2022.0,Tuesday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-08-09 00:00:00,Los Angeles County
4788,Male,Hispanic,19,10.0,2022.0,Saturday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-10-08 00:00:00,Los Angeles County
4789,Male,Hispanic,54,1.0,2022.0,Sunday,"Gang killing(s) (street gangs, motorcycle gangs)",Stranger,2022-01-30 00:00:00,Los Angeles County
4790,Male,Hispanic,20,8.0,2022.0,Saturday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-08-13 00:00:00,Los Angeles County
4791,Male,Hispanic,27,12.0,2022.0,Friday,Other arguments (revenge),Stranger,2022-12-09 00:00:00,Los Angeles County
4792,Male,Hispanic,42,8.0,2022.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2022-08-22 00:00:00,Los Angeles County
4793,Male,White,22,11.0,2022.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Neighbor,2022-11-06 00:00:00,Los Angeles County
4794,Male,Hispanic,67,2.0,2022.0,Thursday,All - suspected felony type,Stranger,2022-02-17 00:00:00,Los Angeles County
4795,Male,Hispanic,42,6.0,2022.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-06-08 00:00:00,Los Angeles County
4796,Male,Hispanic,38,6.0,2022.0,Monday,"Gang killing(s) (street gangs, motorcycle gangs)",Stranger,2022-06-27 00:00:00,Los Angeles County
4797,Male,Hispanic,34,1.0,2022.0,Friday,Other arguments (revenge),Stranger,2022-01-21 00:00:00,Los Angeles County
4798,Male,Hispanic,45,2.0,2022.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-02-07 00:00:00,Los Angeles County
4799,Male,Black,48,3.0,2022.0,Monday,All - suspected felony type,Unable to determine relationship,2022-03-21 00:00:00,Los Angeles County
4800,Male,Hispanic,31,4.0,2022.0,Sunday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-04-03 00:00:00,Los Angeles County
4801,Male,Hispanic,19,4.0,2022.0,Saturday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-04-16 00:00:00,Los Angeles County
4802,Female,Hispanic,69,4.0,2022.0,Saturday,All - suspected felony type,Mother,2022-04-30 00:00:00,Los Angeles County
4803,Male,Hispanic,25,5.0,2022.0,Monday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-05-16 00:00:00,Los Angeles County
4804,Female,Hispanic,37,5.0,2022.0,Tuesday,All - suspected felony type, Girlfriend/Ex-Girlfriend,2022-05-24 00:00:00,Los Angeles County
4805,Male,Black,32,5.0,2022.0,Friday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-05-27 00:00:00,Los Angeles County
4806,Male,Black,23,5.0,2022.0,Saturday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-05-28 00:00:00,Los Angeles County
4807,Male,Hispanic,22,8.0,2022.0,Thursday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-08-18 00:00:00,Los Angeles County
4808,Male,White,54,10.0,2022.0,Thursday,All - suspected felony type,Stranger,2022-10-27 00:00:00,Los Angeles County
4809,Female,White,22,10.0,2022.0,Thursday,All - suspected felony type,Stranger,2022-10-27 00:00:00,Los Angeles County
4810,Male,Black,19,11.0,2022.0,Tuesday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-11-01 00:00:00,Los Angeles County
4811,Male,Black,76,11.0,2022.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2022-11-16 00:00:00,Los Angeles County
